Scenario	Replication	TokenId	Element	Arrived	Started	Completed	Resources
S	0	22	Radicar Solicitud Homologacion	2016-02-01 11:31:50	2016-02-01 11:31:50	2016-02-01 11:32:23	role0	
S	0	7	Homologacion por grupo de cursos	2016-02-01 09:30:24	2016-02-01 09:30:24	2016-02-01 11:33:19	role3	
S	0	16	Cancelar Solicitud	2016-02-01 10:44:12	2016-02-01 10:44:12	2016-02-01 11:41:03	role1	
S	0	16	Notificacion estudiante cancelacion soli	2016-02-01 11:41:03	2016-02-01 11:41:03	2016-02-01 11:41:04	role1	
S	0	18	Revisar curso	2016-02-01 11:22:29	2016-02-01 11:22:29	2016-02-01 11:44:50	role4	
S	0	22	Validar solicitud	2016-02-01 11:32:23	2016-02-01 11:32:23	2016-02-01 12:03:00	role2	
S	0	12	Homologacion por grupo de cursos	2016-02-01 10:06:14	2016-02-01 10:06:14	2016-02-01 12:07:55	role3	
S	0	11	Homologacion por grupo de cursos	2016-02-01 10:03:57	2016-02-01 10:03:57	2016-02-01 12:08:59	role3	
S	0	6	Evaluacion curso	2016-02-01 09:30:54	2016-02-01 11:00:00	2016-02-01 12:12:49	role5	
S	0	9	Evaluacion curso	2016-02-01 09:29:27	2016-02-01 11:00:00	2016-02-01 12:13:48	role5	
S	0	11	Evaluacion curso	2016-02-01 10:03:57	2016-02-01 11:00:00	2016-02-01 12:15:57	role5	
S	0	20	Cancelar Solicitud	2016-02-01 11:29:00	2016-02-01 11:29:00	2016-02-01 12:20:12	role1	
S	0	20	Notificacion estudiante cancelacion soli	2016-02-01 12:20:12	2016-02-01 12:20:12	2016-02-01 12:20:13	role1	
S	0	12	Evaluacion curso	2016-02-01 10:06:14	2016-02-01 11:00:00	2016-02-01 12:21:36	role5	
S	0	18	Evaluacion curso	2016-02-01 11:22:29	2016-02-01 11:22:29	2016-02-01 12:32:11	role5	
S	0	19	Evaluacion curso	2016-02-01 11:27:41	2016-02-01 11:27:41	2016-02-01 12:44:27	role5	
S	0	27	Traer informacion estudiante - banner	2016-02-01 12:52:58	2016-02-01 12:52:58	2016-02-01 12:52:59	role0	
S	0	27	Radicar Solicitud Homologacion	2016-02-01 12:52:59	2016-02-01 12:52:59	2016-02-01 12:53:58	role0	
S	0	28	Traer informacion estudiante - banner	2016-02-01 13:11:30	2016-02-01 13:11:30	2016-02-01 13:11:31	role0	
S	0	22	Evaluacion curso	2016-02-01 12:03:00	2016-02-01 12:03:00	2016-02-01 13:16:24	role5	
S	0	29	Traer informacion estudiante - banner	2016-02-01 13:17:48	2016-02-01 13:17:48	2016-02-01 13:17:49	role0	
S	0	27	Validar solicitud	2016-02-01 12:53:58	2016-02-01 12:53:58	2016-02-01 13:18:54	role2	
S	0	28	Radicar Solicitud Homologacion	2016-02-01 13:11:31	2016-02-01 13:11:31	2016-02-01 13:22:22	role0	
S	0	29	Radicar Solicitud Homologacion	2016-02-01 13:17:49	2016-02-01 13:17:49	2016-02-01 13:24:06	role0	
S	0	19	Homologacion por grupo de cursos	2016-02-01 11:27:41	2016-02-01 11:27:41	2016-02-01 13:24:17	role3	
S	0	18	Homologacion por grupo de cursos	2016-02-01 11:22:29	2016-02-01 11:22:29	2016-02-01 13:25:51	role3	
S	0	28	Validar solicitud	2016-02-01 13:22:22	2016-02-01 13:22:22	2016-02-01 13:52:35	role2	
S	0	29	Validar solicitud	2016-02-01 13:24:06	2016-02-01 13:24:06	2016-02-01 13:56:11	role2	
S	0	22	Homologacion por grupo de cursos	2016-02-01 12:03:00	2016-02-01 12:03:00	2016-02-01 14:00:28	role3	
S	0	31	Traer informacion estudiante - banner	2016-02-01 14:13:27	2016-02-01 14:13:27	2016-02-01 14:13:28	role0	
S	0	32	Traer informacion estudiante - banner	2016-02-01 14:16:14	2016-02-01 14:16:14	2016-02-01 14:16:15	role0	
S	0	34	Traer informacion estudiante - banner	2016-02-01 14:20:25	2016-02-01 14:20:25	2016-02-01 14:20:26	role0	
S	0	31	Radicar Solicitud Homologacion	2016-02-01 14:13:28	2016-02-01 14:13:28	2016-02-01 14:20:29	role0	
S	0	32	Radicar Solicitud Homologacion	2016-02-01 14:16:15	2016-02-01 14:16:15	2016-02-01 14:22:25	role0	
S	0	34	Radicar Solicitud Homologacion	2016-02-01 14:20:26	2016-02-01 14:20:26	2016-02-01 14:23:16	role0	
S	0	27	Evaluacion curso	2016-02-01 13:18:54	2016-02-01 13:18:54	2016-02-01 14:38:03	role5	
S	0	31	Validar solicitud	2016-02-01 14:20:29	2016-02-01 14:20:29	2016-02-01 14:48:22	role2	
S	0	36	Traer informacion estudiante - banner	2016-02-01 14:52:10	2016-02-01 14:52:10	2016-02-01 14:52:11	role0	
S	0	36	Radicar Solicitud Homologacion	2016-02-01 14:52:11	2016-02-01 14:52:11	2016-02-01 15:02:30	role0	
S	0	28	Evaluacion curso	2016-02-01 13:52:35	2016-02-01 13:52:35	2016-02-01 15:08:18	role5	
S	0	34	Cancelar Solicitud	2016-02-01 14:23:16	2016-02-01 14:23:16	2016-02-01 15:14:08	role1	
S	0	34	Notificacion estudiante cancelacion soli	2016-02-01 15:14:08	2016-02-01 15:14:08	2016-02-01 15:14:10	role1	
S	0	32	Cancelar Solicitud	2016-02-01 14:22:25	2016-02-01 14:22:25	2016-02-01 15:16:12	role1	
S	0	32	Notificacion estudiante cancelacion soli	2016-02-01 15:16:12	2016-02-01 15:16:12	2016-02-01 15:16:13	role1	
S	0	27	Homologacion por grupo de cursos	2016-02-01 13:18:54	2016-02-01 13:18:54	2016-02-01 15:17:06	role3	
S	0	37	Traer informacion estudiante - banner	2016-02-01 15:27:31	2016-02-01 15:27:31	2016-02-01 15:27:32	role0	
S	0	37	Radicar Solicitud Homologacion	2016-02-01 15:27:32	2016-02-01 15:27:32	2016-02-01 15:28:25	role0	
S	0	28	Homologacion por grupo de cursos	2016-02-01 13:52:35	2016-02-01 13:52:35	2016-02-01 15:54:21	role3	
S	0	36	Cancelar Solicitud	2016-02-01 15:02:30	2016-02-01 15:02:30	2016-02-01 15:56:18	role1	
S	0	36	Notificacion estudiante cancelacion soli	2016-02-01 15:56:18	2016-02-01 15:56:18	2016-02-01 15:56:19	role1	
S	0	29	Homologacion por grupo de cursos	2016-02-01 13:56:11	2016-02-01 13:56:11	2016-02-01 15:56:54	role3	
S	0	31	Evaluacion curso	2016-02-01 14:48:22	2016-02-01 14:48:22	2016-02-01 16:06:31	role5	
S	0	38	Traer informacion estudiante - banner	2016-02-01 16:07:24	2016-02-01 16:07:24	2016-02-01 16:07:25	role0	
S	0	39	Traer informacion estudiante - banner	2016-02-01 16:10:48	2016-02-01 16:10:48	2016-02-01 16:10:49	role0	
S	0	38	Radicar Solicitud Homologacion	2016-02-01 16:07:25	2016-02-01 16:07:25	2016-02-01 16:12:38	role0	
S	0	39	Radicar Solicitud Homologacion	2016-02-01 16:10:49	2016-02-01 16:10:49	2016-02-01 16:17:43	role0	
S	0	37	Cancelar Solicitud	2016-02-01 15:28:25	2016-02-01 15:28:25	2016-02-01 16:23:11	role1	
S	0	37	Notificacion estudiante cancelacion soli	2016-02-01 16:23:11	2016-02-01 16:23:11	2016-02-01 16:23:13	role1	
S	0	42	Traer informacion estudiante - banner	2016-02-01 16:34:05	2016-02-01 16:34:05	2016-02-01 16:34:06	role0	
S	0	42	Radicar Solicitud Homologacion	2016-02-01 16:34:06	2016-02-01 16:34:06	2016-02-01 16:37:39	role0	
S	0	43	Traer informacion estudiante - banner	2016-02-01 16:40:49	2016-02-01 16:40:49	2016-02-01 16:40:50	role0	
S	0	39	Validar solicitud	2016-02-01 16:17:43	2016-02-01 16:17:43	2016-02-01 16:42:31	role2	
S	0	44	Traer informacion estudiante - banner	2016-02-01 16:43:28	2016-02-01 16:43:28	2016-02-01 16:43:29	role0	
S	0	44	Radicar Solicitud Homologacion	2016-02-01 16:43:29	2016-02-01 16:43:29	2016-02-01 16:46:01	role0	
S	0	45	Traer informacion estudiante - banner	2016-02-01 16:46:54	2016-02-01 16:46:54	2016-02-01 16:46:55	role0	
S	0	45	Radicar Solicitud Homologacion	2016-02-01 16:46:55	2016-02-01 16:46:55	2016-02-01 16:47:26	role0	
S	0	43	Radicar Solicitud Homologacion	2016-02-01 16:40:50	2016-02-01 16:40:50	2016-02-01 16:50:19	role0	
S	0	31	Homologacion por grupo de cursos	2016-02-01 14:48:22	2016-02-01 14:48:22	2016-02-01 16:54:34	role3	
S	0	42	Validar solicitud	2016-02-01 16:37:39	2016-02-01 16:37:39	2016-02-01 16:56:39	role2	
S	0	47	Traer informacion estudiante - banner	2016-02-01 17:01:27	2016-02-01 17:01:27	2016-02-01 17:01:29	role0	
S	0	38	Cancelar Solicitud	2016-02-01 16:12:38	2016-02-01 16:12:38	2016-02-01 17:02:06	role1	
S	0	38	Notificacion estudiante cancelacion soli	2016-02-01 17:02:06	2016-02-01 17:02:06	2016-02-01 17:02:08	role1	
S	0	47	Radicar Solicitud Homologacion	2016-02-01 17:01:29	2016-02-01 17:01:29	2016-02-01 17:08:19	role0	
S	0	45	Cancelar Solicitud	2016-02-01 16:47:26	2016-02-01 16:47:26	2016-02-01 17:36:58	role1	
S	0	45	Notificacion estudiante cancelacion soli	2016-02-01 17:36:58	2016-02-01 17:36:58	2016-02-01 17:36:59	role1	
S	0	44	Cancelar Solicitud	2016-02-01 16:46:01	2016-02-01 16:46:01	2016-02-01 17:41:13	role1	
S	0	44	Notificacion estudiante cancelacion soli	2016-02-01 17:41:13	2016-02-01 17:41:13	2016-02-01 17:41:14	role1	
S	0	47	Validar solicitud	2016-02-01 17:08:19	2016-02-01 17:08:19	2016-02-01 17:43:04	role2	
S	0	43	Cancelar Solicitud	2016-02-01 16:50:19	2016-02-01 16:50:19	2016-02-01 17:47:45	role1	
S	0	43	Notificacion estudiante cancelacion soli	2016-02-01 17:47:45	2016-02-01 17:47:45	2016-02-01 17:47:47	role1	
S	0	39	Evaluacion curso	2016-02-01 16:42:31	2016-02-01 16:42:31	2016-02-01 17:59:52	role5	
S	0	49	Traer informacion estudiante - banner	2016-02-01 18:01:13	2016-02-01 18:01:13	2016-02-01 18:01:14	role0	
S	0	49	Radicar Solicitud Homologacion	2016-02-01 18:01:14	2016-02-01 18:01:14	2016-02-01 18:04:07	role0	
S	0	42	Evaluacion curso	2016-02-01 16:56:39	2016-02-01 16:56:39	2016-02-01 18:14:20	role5	
S	0	52	Traer informacion estudiante - banner	2016-02-01 18:20:14	2016-02-01 18:20:14	2016-02-01 18:20:16	role0	
S	0	52	Radicar Solicitud Homologacion	2016-02-01 18:20:16	2016-02-01 18:20:16	2016-02-01 18:23:17	role0	
S	0	39	Homologacion por grupo de cursos	2016-02-01 16:42:31	2016-02-01 16:42:31	2016-02-01 18:45:50	role3	
S	0	42	Homologacion por grupo de cursos	2016-02-01 16:56:39	2016-02-01 16:56:39	2016-02-01 19:00:03	role3	
S	0	49	Cancelar Solicitud	2016-02-01 18:04:07	2016-02-01 18:04:07	2016-02-01 19:00:31	role1	
S	0	49	Notificacion estudiante cancelacion soli	2016-02-01 19:00:31	2016-02-01 19:00:31	2016-02-01 19:00:33	role1	
S	0	47	Evaluacion curso	2016-02-01 17:43:04	2016-02-01 17:43:04	2016-02-01 19:06:55	role5	
S	0	52	Cancelar Solicitud	2016-02-01 18:23:17	2016-02-01 18:23:17	2016-02-01 19:19:10	role1	
S	0	52	Notificacion estudiante cancelacion soli	2016-02-01 19:19:10	2016-02-01 19:19:10	2016-02-01 19:19:11	role1	
S	0	47	Homologacion por grupo de cursos	2016-02-01 17:43:04	2016-02-01 17:43:04	2016-02-01 19:34:34	role3	
S	0	56	Traer informacion estudiante - banner	2016-02-01 19:56:43	2016-02-01 19:56:43	2016-02-01 19:56:44	role0	
S	0	15	Noise_00	2016-02-01 10:17:01	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	17	Noise_00	2016-02-01 10:42:39	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	21	Noise_00	2016-02-01 11:31:30	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	23	Noise_00	2016-02-01 11:39:17	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	24	Noise_00	2016-02-01 12:17:47	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	25	Noise_00	2016-02-01 12:30:50	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	26	Noise_00	2016-02-01 12:33:00	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	30	Noise_00	2016-02-01 13:59:17	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	33	Noise_00	2016-02-01 14:18:46	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	35	Noise_00	2016-02-01 14:51:13	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	40	Noise_00	2016-02-01 16:14:08	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	41	Noise_00	2016-02-01 16:25:28	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	46	Noise_00	2016-02-01 16:58:23	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	48	Noise_00	2016-02-01 17:52:49	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	50	Noise_00	2016-02-01 18:12:37	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	51	Noise_00	2016-02-01 18:17:44	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	53	Noise_00	2016-02-01 18:49:57	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	54	Noise_00	2016-02-01 18:50:04	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	55	Noise_00	2016-02-01 19:01:56	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	57	Noise_00	2016-02-01 19:56:56	2016-02-02 06:00:00	2016-02-02 06:00:01	noise0	
S	0	35	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:00:29	noise0	
S	0	15	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:00:44	noise0	
S	0	55	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:01:09	noise0	
S	0	57	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:01:18	noise0	
S	0	54	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:01:38	noise0	
S	0	25	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:02:13	noise0	
S	0	17	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:02:45	noise0	
S	0	30	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:03:24	noise0	
S	0	23	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:05:44	noise0	
S	0	53	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:06:17	noise0	
S	0	26	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:07:16	noise0	
S	0	51	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:07:49	noise0	
S	0	33	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:08:08	noise0	
S	0	21	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:09:10	noise0	
S	0	46	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:09:32	noise0	
S	0	50	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:11:00	noise0	
S	0	40	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:11:08	noise0	
S	0	41	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:12:42	noise0	
S	0	48	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:12:45	noise0	
S	0	24	Noise_01	2016-02-02 06:00:01	2016-02-02 06:00:01	2016-02-02 06:15:37	noise0	
S	0	4	Noise_30	2016-02-01 07:29:04	2016-02-02 06:00:00	2016-02-02 06:26:29	noise3	
S	0	1	Noise_30	2016-02-01 07:27:45	2016-02-02 06:00:00	2016-02-02 06:27:39	noise3	
S	0	59	Noise_00	2016-02-02 06:29:06	2016-02-02 06:29:06	2016-02-02 06:29:07	noise0	
S	0	59	Noise_01	2016-02-02 06:29:07	2016-02-02 06:29:07	2016-02-02 06:34:42	noise0	
S	0	40	Noise_20	2016-02-02 06:11:08	2016-02-02 07:00:00	2016-02-02 07:21:22	noise2	
S	0	17	Noise_20	2016-02-02 06:02:45	2016-02-02 07:00:00	2016-02-02 07:25:05	noise2	
S	0	55	Noise_20	2016-02-02 06:01:09	2016-02-02 07:00:00	2016-02-02 07:27:31	noise2	
S	0	23	Noise_20	2016-02-02 06:05:44	2016-02-02 07:00:00	2016-02-02 07:27:40	noise2	
S	0	24	Noise_20	2016-02-02 06:15:37	2016-02-02 07:00:00	2016-02-02 07:29:49	noise2	
S	0	41	Noise_20	2016-02-02 06:12:42	2016-02-02 07:00:00	2016-02-02 07:31:10	noise2	
S	0	25	Noise_20	2016-02-02 06:02:13	2016-02-02 07:00:00	2016-02-02 07:33:30	noise2	
S	0	30	Noise_10	2016-02-02 06:03:24	2016-02-02 07:00:00	2016-02-02 07:49:36	noise1	
S	0	30	Noise_11	2016-02-02 07:49:36	2016-02-02 07:49:36	2016-02-02 07:49:37	noise1	
S	0	59	Noise_10	2016-02-02 06:34:42	2016-02-02 07:00:00	2016-02-02 07:50:35	noise1	
S	0	59	Noise_11	2016-02-02 07:50:35	2016-02-02 07:50:35	2016-02-02 07:50:36	noise1	
S	0	54	Noise_10	2016-02-02 06:01:38	2016-02-02 07:00:00	2016-02-02 07:54:12	noise1	
S	0	54	Noise_11	2016-02-02 07:54:12	2016-02-02 07:54:12	2016-02-02 07:54:13	noise1	
S	0	51	Noise_10	2016-02-02 06:07:49	2016-02-02 07:00:00	2016-02-02 07:54:28	noise1	
S	0	51	Noise_11	2016-02-02 07:54:28	2016-02-02 07:54:28	2016-02-02 07:54:29	noise1	
S	0	57	Noise_10	2016-02-02 06:01:18	2016-02-02 07:00:00	2016-02-02 07:54:31	noise1	
S	0	57	Noise_11	2016-02-02 07:54:31	2016-02-02 07:54:31	2016-02-02 07:54:33	noise1	
S	0	26	Noise_10	2016-02-02 06:07:16	2016-02-02 07:00:00	2016-02-02 07:54:50	noise1	
S	0	26	Noise_11	2016-02-02 07:54:50	2016-02-02 07:54:50	2016-02-02 07:54:51	noise1	
S	0	15	Noise_10	2016-02-02 06:00:44	2016-02-02 07:00:00	2016-02-02 07:55:26	noise1	
S	0	15	Noise_11	2016-02-02 07:55:26	2016-02-02 07:55:26	2016-02-02 07:55:27	noise1	
S	0	53	Noise_10	2016-02-02 06:06:17	2016-02-02 07:00:00	2016-02-02 07:55:51	noise1	
S	0	53	Noise_11	2016-02-02 07:55:51	2016-02-02 07:55:51	2016-02-02 07:55:52	noise1	
S	0	35	Noise_10	2016-02-02 06:00:29	2016-02-02 07:00:00	2016-02-02 07:56:07	noise1	
