Scenario	Replication	TokenId	Element	Arrived	Started	Completed	Resources
S	0	12	Radicar Solicitud Homologacion	2016-02-01 11:31:54	2016-02-01 11:31:54	2016-02-01 11:36:04	role0	
S	0	13	Traer informacion estudiante - banner	2016-02-01 11:58:24	2016-02-01 11:58:24	2016-02-01 11:58:25	role0	
S	0	10	Cancelar Solicitud	2016-02-01 11:03:12	2016-02-01 11:03:12	2016-02-01 12:01:06	role1	
S	0	10	Notificacion estudiante cancelacion soli	2016-02-01 12:01:06	2016-02-01 12:01:06	2016-02-01 12:01:07	role1	
S	0	11	Validar solicitud	2016-02-01 11:34:20	2016-02-01 11:34:20	2016-02-01 12:03:57	role2	
S	0	12	Validar solicitud	2016-02-01 11:36:04	2016-02-01 11:36:04	2016-02-01 12:06:14	role2	
S	0	13	Radicar Solicitud Homologacion	2016-02-01 11:58:25	2016-02-01 11:58:25	2016-02-01 12:09:24	role0	
S	0	14	Traer informacion estudiante - banner	2016-02-01 12:10:31	2016-02-01 12:10:31	2016-02-01 12:10:32	role0	
S	0	6	Evaluacion curso	2016-02-01 10:58:14	2016-02-01 11:00:00	2016-02-01 12:13:48	role5	
S	0	14	Radicar Solicitud Homologacion	2016-02-01 12:10:32	2016-02-01 12:10:32	2016-02-01 12:17:16	role0	
S	0	9	Evaluacion curso	2016-02-01 11:20:52	2016-02-01 11:20:52	2016-02-01 12:33:41	role5	
S	0	16	Traer informacion estudiante - banner	2016-02-01 12:35:12	2016-02-01 12:35:12	2016-02-01 12:35:13	role0	
S	0	16	Radicar Solicitud Homologacion	2016-02-01 12:35:13	2016-02-01 12:35:13	2016-02-01 12:44:12	role0	
S	0	18	Traer informacion estudiante - banner	2016-02-01 12:54:37	2016-02-01 12:54:37	2016-02-01 12:54:38	role0	
S	0	19	Traer informacion estudiante - banner	2016-02-01 12:55:00	2016-02-01 12:55:00	2016-02-01 12:55:01	role0	
S	0	18	Radicar Solicitud Homologacion	2016-02-01 12:54:38	2016-02-01 12:54:38	2016-02-01 12:55:32	role0	
S	0	6	Homologacion por grupo de cursos	2016-02-01 10:58:14	2016-02-01 10:58:14	2016-02-01 12:57:45	role3	
S	0	13	Cancelar Solicitud	2016-02-01 12:09:24	2016-02-01 12:09:24	2016-02-01 12:59:22	role1	
S	0	13	Notificacion estudiante cancelacion soli	2016-02-01 12:59:22	2016-02-01 12:59:22	2016-02-01 12:59:23	role1	
S	0	19	Radicar Solicitud Homologacion	2016-02-01 12:55:01	2016-02-01 12:55:01	2016-02-01 13:00:45	role0	
S	0	7	Homologacion por grupo de cursos	2016-02-01 11:05:09	2016-02-01 11:05:09	2016-02-01 13:08:05	role3	
S	0	14	Cancelar Solicitud	2016-02-01 12:17:16	2016-02-01 12:17:16	2016-02-01 13:10:52	role1	
S	0	14	Notificacion estudiante cancelacion soli	2016-02-01 13:10:52	2016-02-01 13:10:52	2016-02-01 13:10:54	role1	
S	0	11	Evaluacion curso	2016-02-01 12:03:57	2016-02-01 12:03:57	2016-02-01 13:19:55	role5	
S	0	9	Homologacion por grupo de cursos	2016-02-01 11:20:52	2016-02-01 11:20:52	2016-02-01 13:20:12	role3	
S	0	20	Traer informacion estudiante - banner	2016-02-01 13:21:28	2016-02-01 13:21:28	2016-02-01 13:21:29	role0	
S	0	18	Validar solicitud	2016-02-01 12:55:32	2016-02-01 12:55:32	2016-02-01 13:22:29	role2	
S	0	19	Validar solicitud	2016-02-01 13:00:45	2016-02-01 13:00:45	2016-02-01 13:27:41	role2	
S	0	12	Evaluacion curso	2016-02-01 12:06:14	2016-02-01 12:06:14	2016-02-01 13:27:50	role5	
S	0	20	Radicar Solicitud Homologacion	2016-02-01 13:21:29	2016-02-01 13:21:29	2016-02-01 13:29:00	role0	
S	0	22	Traer informacion estudiante - banner	2016-02-01 13:31:49	2016-02-01 13:31:49	2016-02-01 13:31:50	role0	
S	0	22	Radicar Solicitud Homologacion	2016-02-01 13:31:50	2016-02-01 13:31:50	2016-02-01 13:32:23	role0	
S	0	16	Cancelar Solicitud	2016-02-01 12:44:12	2016-02-01 12:44:12	2016-02-01 13:41:03	role1	
S	0	16	Notificacion estudiante cancelacion soli	2016-02-01 13:41:03	2016-02-01 13:41:03	2016-02-01 13:41:04	role1	
S	0	18	Revisar curso	2016-02-01 13:22:29	2016-02-01 13:22:29	2016-02-01 13:44:50	role4	
S	0	22	Validar solicitud	2016-02-01 13:32:23	2016-02-01 13:32:23	2016-02-01 14:03:00	role2	
S	0	12	Homologacion por grupo de cursos	2016-02-01 12:06:14	2016-02-01 12:06:14	2016-02-01 14:07:55	role3	
S	0	11	Homologacion por grupo de cursos	2016-02-01 12:03:57	2016-02-01 12:03:57	2016-02-01 14:08:59	role3	
S	0	20	Cancelar Solicitud	2016-02-01 13:29:00	2016-02-01 13:29:00	2016-02-01 14:20:12	role1	
S	0	20	Notificacion estudiante cancelacion soli	2016-02-01 14:20:12	2016-02-01 14:20:12	2016-02-01 14:20:13	role1	
S	0	18	Evaluacion curso	2016-02-01 13:22:29	2016-02-01 13:22:29	2016-02-01 14:32:11	role5	
S	0	19	Evaluacion curso	2016-02-01 13:27:41	2016-02-01 13:27:41	2016-02-01 14:44:27	role5	
S	0	27	Traer informacion estudiante - banner	2016-02-01 14:52:58	2016-02-01 14:52:58	2016-02-01 14:52:59	role0	
S	0	27	Radicar Solicitud Homologacion	2016-02-01 14:52:59	2016-02-01 14:52:59	2016-02-01 14:53:58	role0	
S	0	28	Traer informacion estudiante - banner	2016-02-01 15:11:30	2016-02-01 15:11:30	2016-02-01 15:11:31	role0	
S	0	22	Evaluacion curso	2016-02-01 14:03:00	2016-02-01 14:03:00	2016-02-01 15:16:24	role5	
S	0	29	Traer informacion estudiante - banner	2016-02-01 15:17:48	2016-02-01 15:17:48	2016-02-01 15:17:49	role0	
S	0	27	Validar solicitud	2016-02-01 14:53:58	2016-02-01 14:53:58	2016-02-01 15:18:54	role2	
S	0	28	Radicar Solicitud Homologacion	2016-02-01 15:11:31	2016-02-01 15:11:31	2016-02-01 15:22:22	role0	
S	0	29	Radicar Solicitud Homologacion	2016-02-01 15:17:49	2016-02-01 15:17:49	2016-02-01 15:24:06	role0	
S	0	19	Homologacion por grupo de cursos	2016-02-01 13:27:41	2016-02-01 13:27:41	2016-02-01 15:24:17	role3	
S	0	18	Homologacion por grupo de cursos	2016-02-01 13:22:29	2016-02-01 13:22:29	2016-02-01 15:25:51	role3	
S	0	28	Validar solicitud	2016-02-01 15:22:22	2016-02-01 15:22:22	2016-02-01 15:52:35	role2	
S	0	29	Validar solicitud	2016-02-01 15:24:06	2016-02-01 15:24:06	2016-02-01 15:56:11	role2	
S	0	22	Homologacion por grupo de cursos	2016-02-01 14:03:00	2016-02-01 14:03:00	2016-02-01 16:00:28	role3	
S	0	31	Traer informacion estudiante - banner	2016-02-01 16:13:27	2016-02-01 16:13:27	2016-02-01 16:13:28	role0	
S	0	32	Traer informacion estudiante - banner	2016-02-01 16:16:14	2016-02-01 16:16:14	2016-02-01 16:16:15	role0	
S	0	34	Traer informacion estudiante - banner	2016-02-01 16:20:25	2016-02-01 16:20:25	2016-02-01 16:20:26	role0	
S	0	31	Radicar Solicitud Homologacion	2016-02-01 16:13:28	2016-02-01 16:13:28	2016-02-01 16:20:29	role0	
S	0	32	Radicar Solicitud Homologacion	2016-02-01 16:16:15	2016-02-01 16:16:15	2016-02-01 16:22:25	role0	
S	0	34	Radicar Solicitud Homologacion	2016-02-01 16:20:26	2016-02-01 16:20:26	2016-02-01 16:23:16	role0	
S	0	27	Evaluacion curso	2016-02-01 15:18:54	2016-02-01 15:18:54	2016-02-01 16:38:03	role5	
S	0	31	Validar solicitud	2016-02-01 16:20:29	2016-02-01 16:20:29	2016-02-01 16:48:22	role2	
S	0	36	Traer informacion estudiante - banner	2016-02-01 16:52:10	2016-02-01 16:52:10	2016-02-01 16:52:11	role0	
S	0	36	Radicar Solicitud Homologacion	2016-02-01 16:52:11	2016-02-01 16:52:11	2016-02-01 17:02:30	role0	
S	0	28	Evaluacion curso	2016-02-01 15:52:35	2016-02-01 15:52:35	2016-02-01 17:08:18	role5	
S	0	34	Cancelar Solicitud	2016-02-01 16:23:16	2016-02-01 16:23:16	2016-02-01 17:14:08	role1	
S	0	34	Notificacion estudiante cancelacion soli	2016-02-01 17:14:08	2016-02-01 17:14:08	2016-02-01 17:14:10	role1	
S	0	32	Cancelar Solicitud	2016-02-01 16:22:25	2016-02-01 16:22:25	2016-02-01 17:16:12	role1	
S	0	32	Notificacion estudiante cancelacion soli	2016-02-01 17:16:12	2016-02-01 17:16:12	2016-02-01 17:16:13	role1	
S	0	27	Homologacion por grupo de cursos	2016-02-01 15:18:54	2016-02-01 15:18:54	2016-02-01 17:17:06	role3	
S	0	37	Traer informacion estudiante - banner	2016-02-01 17:27:31	2016-02-01 17:27:31	2016-02-01 17:27:32	role0	
S	0	37	Radicar Solicitud Homologacion	2016-02-01 17:27:32	2016-02-01 17:27:32	2016-02-01 17:28:25	role0	
S	0	28	Homologacion por grupo de cursos	2016-02-01 15:52:35	2016-02-01 15:52:35	2016-02-01 17:54:21	role3	
S	0	36	Cancelar Solicitud	2016-02-01 17:02:30	2016-02-01 17:02:30	2016-02-01 17:56:18	role1	
S	0	36	Notificacion estudiante cancelacion soli	2016-02-01 17:56:18	2016-02-01 17:56:18	2016-02-01 17:56:19	role1	
S	0	29	Homologacion por grupo de cursos	2016-02-01 15:56:11	2016-02-01 15:56:11	2016-02-01 17:56:54	role3	
S	0	31	Evaluacion curso	2016-02-01 16:48:22	2016-02-01 16:48:22	2016-02-01 18:06:31	role5	
S	0	38	Traer informacion estudiante - banner	2016-02-01 18:07:24	2016-02-01 18:07:24	2016-02-01 18:07:25	role0	
S	0	39	Traer informacion estudiante - banner	2016-02-01 18:10:48	2016-02-01 18:10:48	2016-02-01 18:10:49	role0	
S	0	38	Radicar Solicitud Homologacion	2016-02-01 18:07:25	2016-02-01 18:07:25	2016-02-01 18:12:38	role0	
S	0	39	Radicar Solicitud Homologacion	2016-02-01 18:10:49	2016-02-01 18:10:49	2016-02-01 18:17:43	role0	
S	0	37	Cancelar Solicitud	2016-02-01 17:28:25	2016-02-01 17:28:25	2016-02-01 18:23:11	role1	
S	0	37	Notificacion estudiante cancelacion soli	2016-02-01 18:23:11	2016-02-01 18:23:11	2016-02-01 18:23:13	role1	
S	0	42	Traer informacion estudiante - banner	2016-02-01 18:34:05	2016-02-01 18:34:05	2016-02-01 18:34:06	role0	
S	0	42	Radicar Solicitud Homologacion	2016-02-01 18:34:06	2016-02-01 18:34:06	2016-02-01 18:37:39	role0	
S	0	43	Traer informacion estudiante - banner	2016-02-01 18:40:49	2016-02-01 18:40:49	2016-02-01 18:40:50	role0	
S	0	39	Validar solicitud	2016-02-01 18:17:43	2016-02-01 18:17:43	2016-02-01 18:42:31	role2	
S	0	44	Traer informacion estudiante - banner	2016-02-01 18:43:28	2016-02-01 18:43:28	2016-02-01 18:43:29	role0	
S	0	44	Radicar Solicitud Homologacion	2016-02-01 18:43:29	2016-02-01 18:43:29	2016-02-01 18:46:01	role0	
S	0	45	Traer informacion estudiante - banner	2016-02-01 18:46:54	2016-02-01 18:46:54	2016-02-01 18:46:55	role0	
S	0	45	Radicar Solicitud Homologacion	2016-02-01 18:46:55	2016-02-01 18:46:55	2016-02-01 18:47:26	role0	
S	0	43	Radicar Solicitud Homologacion	2016-02-01 18:40:50	2016-02-01 18:40:50	2016-02-01 18:50:19	role0	
S	0	31	Homologacion por grupo de cursos	2016-02-01 16:48:22	2016-02-01 16:48:22	2016-02-01 18:54:34	role3	
S	0	42	Validar solicitud	2016-02-01 18:37:39	2016-02-01 18:37:39	2016-02-01 18:56:39	role2	
S	0	47	Traer informacion estudiante - banner	2016-02-01 19:01:27	2016-02-01 19:01:27	2016-02-01 19:01:29	role0	
S	0	38	Cancelar Solicitud	2016-02-01 18:12:38	2016-02-01 18:12:38	2016-02-01 19:02:06	role1	
S	0	38	Notificacion estudiante cancelacion soli	2016-02-01 19:02:06	2016-02-01 19:02:06	2016-02-01 19:02:08	role1	
S	0	47	Radicar Solicitud Homologacion	2016-02-01 19:01:29	2016-02-01 19:01:29	2016-02-01 19:08:19	role0	
S	0	45	Cancelar Solicitud	2016-02-01 18:47:26	2016-02-01 18:47:26	2016-02-01 19:36:58	role1	
S	0	45	Notificacion estudiante cancelacion soli	2016-02-01 19:36:58	2016-02-01 19:36:58	2016-02-01 19:36:59	role1	
S	0	44	Cancelar Solicitud	2016-02-01 18:46:01	2016-02-01 18:46:01	2016-02-01 19:41:13	role1	
S	0	44	Notificacion estudiante cancelacion soli	2016-02-01 19:41:13	2016-02-01 19:41:13	2016-02-01 19:41:14	role1	
S	0	43	Cancelar Solicitud	2016-02-01 18:50:19	2016-02-01 18:50:19	2016-02-01 19:47:45	role1	
S	0	43	Notificacion estudiante cancelacion soli	2016-02-01 19:47:45	2016-02-01 19:47:45	2016-02-01 19:47:47	role1	
S	0	39	Evaluacion curso	2016-02-01 18:42:31	2016-02-01 18:42:31	2016-02-01 19:59:52	role5	
S	0	42	Evaluacion curso	2016-02-01 18:56:39	2016-02-01 18:56:39	2016-02-01 20:14:20	role5	
S	0	39	Homologacion por grupo de cursos	2016-02-01 18:42:31	2016-02-01 18:42:31	2016-02-01 20:45:50	role3	
S	0	42	Homologacion por grupo de cursos	2016-02-01 18:56:39	2016-02-01 18:56:39	2016-02-01 21:00:03	role3	
S	0	4	Noise_00	2016-02-01 09:01:25	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	8	Noise_00	2016-02-01 10:29:53	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	15	Noise_00	2016-02-01 12:17:01	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	17	Noise_00	2016-02-01 12:42:39	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	21	Noise_00	2016-02-01 13:31:30	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	23	Noise_00	2016-02-01 13:39:17	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	24	Noise_00	2016-02-01 14:17:47	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	25	Noise_00	2016-02-01 14:30:50	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	26	Noise_00	2016-02-01 14:33:00	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	30	Noise_00	2016-02-01 15:59:17	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	33	Noise_00	2016-02-01 16:18:46	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	35	Noise_00	2016-02-01 16:51:13	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	40	Noise_00	2016-02-01 18:14:08	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	41	Noise_00	2016-02-01 18:25:28	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	46	Noise_00	2016-02-01 18:58:23	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	48	Noise_00	2016-02-01 19:52:49	2016-02-02 04:00:00	2016-02-02 04:00:01	noise0	
S	0	35	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:00:29	noise0	
S	0	15	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:00:44	noise0	
S	0	25	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:02:13	noise0	
S	0	17	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:02:45	noise0	
S	0	30	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:03:24	noise0	
S	0	4	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:04:26	noise0	
S	0	23	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:05:44	noise0	
S	0	8	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:06:57	noise0	
S	0	26	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:07:16	noise0	
S	0	33	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:08:08	noise0	
S	0	21	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:09:10	noise0	
S	0	46	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:09:32	noise0	
S	0	40	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:11:08	noise0	
S	0	41	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:12:42	noise0	
S	0	48	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:12:45	noise0	
S	0	24	Noise_01	2016-02-02 04:00:01	2016-02-02 04:00:01	2016-02-02 04:15:37	noise0	
S	0	35	Noise_20	2016-02-02 04:00:29	2016-02-02 05:00:00	2016-02-02 05:23:13	noise2	
S	0	26	Noise_20	2016-02-02 04:07:16	2016-02-02 05:00:00	2016-02-02 05:25:05	noise2	
S	0	15	Noise_20	2016-02-02 04:00:44	2016-02-02 05:00:00	2016-02-02 05:26:47	noise2	
S	0	30	Noise_20	2016-02-02 04:03:24	2016-02-02 05:00:00	2016-02-02 05:27:31	noise2	
S	0	21	Noise_20	2016-02-02 04:09:10	2016-02-02 05:00:00	2016-02-02 05:27:40	noise2	
S	0	8	Noise_20	2016-02-02 04:06:57	2016-02-02 05:00:00	2016-02-02 05:33:30	noise2	
S	0	1	Noise_30	2016-02-01 08:36:28	2016-02-02 04:00:00	2016-02-02 05:36:22	noise3	
S	0	33	Noise_10	2016-02-02 04:08:08	2016-02-02 05:00:00	2016-02-02 05:49:36	noise1	
S	0	33	Noise_11	2016-02-02 05:49:36	2016-02-02 05:49:36	2016-02-02 05:49:37	noise1	
S	0	23	Noise_10	2016-02-02 04:05:44	2016-02-02 05:00:00	2016-02-02 05:54:12	noise1	
S	0	23	Noise_11	2016-02-02 05:54:12	2016-02-02 05:54:12	2016-02-02 05:54:13	noise1	
S	0	41	Noise_10	2016-02-02 04:12:42	2016-02-02 05:00:00	2016-02-02 05:54:28	noise1	
S	0	41	Noise_11	2016-02-02 05:54:28	2016-02-02 05:54:28	2016-02-02 05:54:29	noise1	
S	0	4	Noise_10	2016-02-02 04:04:26	2016-02-02 05:00:00	2016-02-02 05:54:31	noise1	
S	0	4	Noise_11	2016-02-02 05:54:31	2016-02-02 05:54:31	2016-02-02 05:54:33	noise1	
S	0	40	Noise_10	2016-02-02 04:11:08	2016-02-02 05:00:00	2016-02-02 05:54:50	noise1	
S	0	40	Noise_11	2016-02-02 05:54:50	2016-02-02 05:54:50	2016-02-02 05:54:51	noise1	
S	0	17	Noise_10	2016-02-02 04:02:45	2016-02-02 05:00:00	2016-02-02 05:55:26	noise1	
S	0	17	Noise_11	2016-02-02 05:55:26	2016-02-02 05:55:26	2016-02-02 05:55:27	noise1	
S	0	46	Noise_10	2016-02-02 04:09:32	2016-02-02 05:00:00	2016-02-02 05:55:51	noise1	
S	0	46	Noise_11	2016-02-02 05:55:51	2016-02-02 05:55:51	2016-02-02 05:55:52	noise1	
S	0	25	Noise_10	2016-02-02 04:02:13	2016-02-02 05:00:00	2016-02-02 05:56:07	noise1	
S	0	25	Noise_11	2016-02-02 05:56:07	2016-02-02 05:56:07	2016-02-02 05:56:08	noise1	
S	0	24	Noise_10	2016-02-02 04:15:37	2016-02-02 05:00:00	2016-02-02 05:58:39	noise1	
S	0	24	Noise_11	2016-02-02 05:58:39	2016-02-02 05:58:39	2016-02-02 05:58:40	noise1	
S	0	48	Noise_10	2016-02-02 04:12:45	2016-02-02 05:00:00	2016-02-02 06:01:49	noise1	
S	0	48	Noise_11	2016-02-02 06:01:49	2016-02-02 06:01:49	2016-02-02 06:01:50	noise1	
S	0	35	Noise_40	2016-02-02 05:23:13	2016-02-02 06:00:00	2016-02-02 06:24:46	noise4	
S	0	30	Noise_40	2016-02-02 05:27:31	2016-02-02 06:00:00	2016-02-02 06:26:04	noise4	
S	0	26	Noise_40	2016-02-02 05:25:05	2016-02-02 06:00:00	2016-02-02 06:28:53	noise4	
S	0	21	Noise_40	2016-02-02 05:27:40	2016-02-02 06:00:00	2016-02-02 06:30:50	noise4	
S	0	35	Noise_30	2016-02-02 05:23:13	2016-02-02 05:23:13	2016-02-02 07:20:37	noise3	
S	0	15	Noise_30	2016-02-02 05:26:47	2016-02-02 05:26:47	2016-02-02 07:23:59	noise3	
S	0	21	Noise_30	2016-02-02 05:27:40	2016-02-02 05:27:40	2016-02-02 07:24:52	noise3	
S	0	26	Noise_30	2016-02-02 05:25:05	2016-02-02 05:25:05	2016-02-02 07:29:17	noise3	
S	0	30	Noise_30	2016-02-02 05:27:31	2016-02-02 05:27:31	2016-02-02 07:35:23	noise3	
S	0	8	Noise_30	2016-02-02 05:33:30	2016-02-02 05:33:30	2016-02-02 07:39:42	noise3	
S	0	15	Noise_50	2016-02-02 05:26:47	2016-02-02 07:00:00	2016-02-02 08:08:14	noise5	
S	0	49	Traer informacion estudiante - banner	2016-02-02 08:11:23	2016-02-02 08:11:23	2016-02-02 08:11:25	role0	
S	0	49	Radicar Solicitud Homologacion	2016-02-02 08:11:25	2016-02-02 08:11:25	2016-02-02 08:14:17	role0	
S	0	30	Noise_50	2016-02-02 05:27:31	2016-02-02 07:00:00	2016-02-02 08:15:50	noise5	
S	0	50	Noise_00	2016-02-02 08:16:30	2016-02-02 08:16:30	2016-02-02 08:16:32	noise0	
S	0	51	Noise_00	2016-02-02 08:19:01	2016-02-02 08:19:01	2016-02-02 08:19:02	noise0	
S	0	26	Noise_50	2016-02-02 05:25:05	2016-02-02 07:00:00	2016-02-02 08:20:12	noise5	
S	0	51	Noise_01	2016-02-02 08:19:02	2016-02-02 08:19:02	2016-02-02 08:26:50	noise0	
S	0	50	Noise_01	2016-02-02 08:16:32	2016-02-02 08:16:32	2016-02-02 08:27:31	noise0	
S	0	52	Traer informacion estudiante - banner	2016-02-02 08:48:43	2016-02-02 08:48:43	2016-02-02 08:48:44	role0	
S	0	53	Noise_00	2016-02-02 08:48:50	2016-02-02 08:48:50	2016-02-02 08:48:51	noise0	
S	0	52	Radicar Solicitud Homologacion	2016-02-02 08:48:44	2016-02-02 08:48:44	2016-02-02 08:51:45	role0	
S	0	53	Noise_01	2016-02-02 08:48:51	2016-02-02 08:48:51	2016-02-02 08:55:08	noise0	
S	0	53	Noise_20	2016-02-02 08:55:08	2016-02-02 08:55:08	2016-02-02 09:16:30	noise2	
S	0	50	Noise_10	2016-02-02 08:27:31	2016-02-02 08:27:31	2016-02-02 09:23:52	noise1	
S	0	50	Noise_11	2016-02-02 09:23:52	2016-02-02 09:23:52	2016-02-02 09:23:53	noise1	
S	0	51	Noise_10	2016-02-02 08:26:50	2016-02-02 08:26:50	2016-02-02 09:30:43	noise1	
S	0	51	Noise_11	2016-02-02 09:30:43	2016-02-02 09:30:43	2016-02-02 09:30:44	noise1	
S	0	47	Validar solicitud	2016-02-01 19:08:19	2016-02-02 09:00:00	2016-02-02 09:34:45	role2	
S	0	56	Traer informacion estudiante - banner	2016-02-02 09:55:42	2016-02-02 09:55:42	2016-02-02 09:55:43	role0	
S	0	52	Cancelar Solicitud	2016-02-02 08:51:45	2016-02-02 09:00:00	2016-02-02 09:55:53	role1	
